,Unnamed: 0,Article,Sentence,Sentence Position,Sentence Length,Numeric Data,Thematic Words,Entropy,POS tags,TF-ISF,Aggregate Score,Busy Path,Title,Label
10478,10478,A590,S5,1.0,0.78,0.0,0.29,0.37,0.37,0.26,0.94,1.0,0.4,0.866
10479,10479,A591,S1,0.6,0.72,0.0,0.78,0.86,0.81,0.94,0.99,0.67,1.0,0.975
10480,10480,A591,S2,0.2,0.65,0.0,0.22,0.32,0.35,0.25,0.94,1.0,0.0,1.0
10481,10481,A591,S3,0.2,0.98,0.0,0.83,0.67,0.56,0.44,0.98,0.67,0.45,1.0
10482,10482,A591,S4,0.6,0.72,0.0,0.28,0.39,0.46,0.37,1.0,1.0,0.0,0.881
10483,10483,A591,S5,1.0,0.65,0.0,1.0,1.0,1.0,1.0,1.0,0.67,0.18,0.924
10484,10484,A592,S1,0.86,0.83,0.5,0.64,0.6,0.44,0.35,0.98,0.67,0.67,0.901
10485,10485,A592,S2,0.71,0.96,0.5,0.75,0.79,0.63,0.53,1.0,0.44,0.5,0.911
10486,10486,A592,S3,0.57,0.75,1.0,0.39,0.45,0.29,0.45,0.92,0.89,0.17,0.888
10487,10487,A592,S4,0.43,0.73,1.0,0.44,0.48,0.31,0.29,0.9,0.89,0.25,0.891
10488,10488,A592,S5,0.29,0.65,0.5,1.0,1.0,1.0,1.0,0.86,1.0,0.67,0.948
10489,10489,A592,S6,0.14,0.65,0.0,0.42,0.38,0.33,0.21,0.92,0.78,0.17,1.0
10490,10490,A592,S7,0.0,0.75,0.0,0.5,0.45,0.48,0.38,0.95,1.0,0.25,0.934
10491,10491,A592,S8,0.14,0.65,0.0,0.39,0.38,0.36,0.21,0.92,0.89,0.17,0.956
10492,10492,A592,S9,0.29,0.79,0.0,0.42,0.5,0.38,0.4,1.0,0.44,0.58,0.896
10493,10493,A592,S10,0.43,0.98,0.0,0.56,0.68,0.71,0.7,0.94,0.78,0.08,0.894
10494,10494,A592,S11,0.57,0.69,0.5,0.44,0.39,0.24,0.26,0.92,0.78,0.5,0.882
10495,10495,A592,S12,0.71,0.65,0.0,0.25,0.31,0.42,0.3,0.91,0.89,0.17,0.917
10496,10496,A592,S13,0.86,0.85,0.5,1.0,1.0,0.89,0.73,0.91,0.89,1.0,0.926
10497,10497,A592,S14,1.0,0.92,0.5,0.64,0.83,0.68,0.75,0.86,1.0,0.17,0.91
10498,10498,A593,S1,0.88,0.96,0.0,0.83,0.77,0.66,0.43,0.9,0.79,1.0,0.972
10499,10499,A593,S2,0.75,0.83,0.0,0.48,0.51,0.43,0.35,0.94,0.64,1.0,0.895
10500,10500,A593,S3,0.62,0.93,1.0,0.55,0.55,0.48,0.37,0.92,0.79,0.22,0.884
10501,10501,A593,S4,0.5,0.8,0.0,0.36,0.34,0.46,0.27,1.0,0.57,0.44,0.865
10502,10502,A593,S5,0.38,0.78,1.0,0.83,0.83,0.86,0.62,0.84,0.71,0.56,0.896
10503,10503,A593,S6,0.25,0.67,0.0,0.24,0.25,0.21,0.15,0.95,0.57,0.11,0.818
10504,10504,A593,S7,0.12,0.83,0.0,0.76,0.83,0.72,1.0,0.64,0.93,0.22,0.882
10505,10505,A593,S8,0.0,0.59,0.0,0.14,0.16,0.16,0.1,0.81,0.86,0.0,0.815
10506,10506,A593,S9,0.12,0.56,0.0,1.0,1.0,1.0,0.96,0.71,1.0,0.33,0.892
10507,10507,A593,S10,0.25,0.67,1.0,0.26,0.29,0.24,0.14,0.94,0.57,0.33,0.883
10508,10508,A593,S11,0.38,0.96,0.0,0.5,0.59,0.59,0.37,1.0,0.64,0.33,0.931
10509,10509,A593,S12,0.5,0.73,0.0,0.31,0.32,0.28,0.2,0.96,0.57,0.11,0.861
10510,10510,A593,S13,0.62,0.7,1.0,0.24,0.28,0.22,0.18,0.94,0.64,0.33,0.861
10511,10511,A593,S14,0.75,0.6,0.0,0.14,0.19,0.14,0.12,0.86,0.71,0.0,0.824
10512,10512,A593,S15,0.88,0.69,0.0,0.17,0.25,0.25,0.19,1.0,0.57,0.0,0.861
10513,10513,A593,S16,1.0,0.56,0.0,0.12,0.14,0.11,0.08,0.74,0.86,0.0,0.804
10514,10514,A594,S1,0.86,0.91,0.0,0.57,0.57,0.55,0.48,0.96,0.56,0.71,0.894
10515,10515,A594,S2,0.71,0.85,1.0,0.83,0.91,0.78,0.83,0.95,0.33,0.43,0.911
10516,10516,A594,S3,0.57,0.91,0.0,0.7,0.6,0.72,0.47,0.97,0.11,0.86,1.0
10517,10517,A594,S4,0.43,0.88,1.0,0.57,0.58,0.52,0.41,0.96,0.44,0.71,1.0
10518,10518,A594,S5,0.29,0.88,1.0,0.48,0.58,0.55,0.62,0.93,0.56,0.14,0.878
10519,10519,A594,S6,0.14,0.91,0.0,0.78,0.69,0.6,0.36,0.98,0.33,1.0,0.906
10520,10520,A594,S7,0.0,0.76,0.0,0.83,0.92,0.83,0.83,0.87,1.0,0.29,0.901
10521,10521,A594,S8,0.14,0.97,0.0,0.74,0.71,0.55,0.64,1.0,0.44,0.71,0.875
10522,10522,A594,S9,0.29,0.76,0.0,0.43,0.46,0.47,0.38,0.91,0.89,0.43,0.887
10523,10523,A594,S10,0.43,0.67,0.0,1.0,1.0,1.0,1.0,0.83,1.0,0.71,0.915
10524,10524,A594,S11,0.57,0.67,1.0,0.35,0.37,0.22,0.32,0.87,0.78,0.0,0.858
10525,10525,A594,S12,0.71,0.97,0.0,0.83,0.7,0.76,0.6,0.93,0.44,0.86,0.934
10526,10526,A594,S13,0.86,0.67,1.0,0.22,0.35,0.38,0.3,0.82,1.0,0.0,0.881
10527,10527,A594,S14,1.0,0.88,0.0,0.65,0.63,0.53,0.48,0.95,0.33,0.29,0.912
10528,10528,A595,S1,0.87,0.7,0.0,1.0,0.93,0.9,0.9,0.73,1.0,1.0,0.961
10529,10529,A595,S2,0.73,0.83,0.0,0.5,0.42,0.46,0.31,0.96,0.23,0.25,1.0
10530,10530,A595,S3,0.6,0.83,0.0,0.5,0.46,0.38,0.32,0.97,0.31,0.0,0.897
10531,10531,A595,S4,0.47,0.75,0.0,0.42,0.38,0.33,0.26,0.95,0.31,0.0,0.895
10532,10532,A595,S5,0.33,0.59,0.0,0.96,1.0,1.0,1.0,0.73,0.92,0.0,0.929
10533,10533,A595,S6,0.2,0.91,0.0,0.54,0.52,0.48,0.4,0.92,0.38,0.75,0.91
10534,10534,A595,S7,0.07,0.83,0.0,0.54,0.45,0.48,0.36,0.99,0.23,0.12,0.903
10535,10535,A595,S8,0.07,0.86,0.0,0.38,0.42,0.44,0.44,1.0,0.23,0.12,0.867
10536,10536,A595,S9,0.2,0.91,0.0,0.62,0.57,0.49,0.41,0.92,0.38,0.25,0.909
10537,10537,A595,S10,0.33,0.59,0.0,0.29,0.22,0.21,0.14,0.72,0.92,0.38,0.835
10538,10538,A595,S11,0.47,0.93,0.0,0.83,0.63,0.71,0.55,0.89,0.38,0.38,0.927
10539,10539,A595,S12,0.6,0.83,0.0,0.42,0.43,0.32,0.39,1.0,0.23,0.12,0.887
10540,10540,A595,S13,0.73,0.7,1.0,0.29,0.25,0.17,0.24,0.89,0.38,0.12,0.87
10541,10541,A595,S14,0.87,0.7,0.0,0.29,0.3,0.38,0.25,0.87,0.46,0.0,0.886
10542,10542,A595,S15,1.0,0.78,0.0,0.33,0.35,0.38,0.32,0.96,0.23,0.12,0.916
10543,10543,A596,S1,0.85,0.77,0.0,0.31,0.34,0.47,0.3,0.92,0.58,0.12,0.893
10544,10544,A596,S2,0.69,0.82,0.4,0.75,0.79,0.84,0.71,0.9,0.58,0.62,1.0
10545,10545,A596,S3,0.54,0.73,0.0,0.78,0.84,0.88,0.94,0.8,0.75,0.19,0.911
10546,10546,A596,S4,0.38,0.8,0.0,0.44,0.37,0.42,0.39,0.96,0.5,0.0,0.862
10547,10547,A596,S5,0.23,0.7,0.4,0.81,0.81,1.0,0.83,0.87,0.67,0.75,0.915
10548,10548,A596,S6,0.08,0.89,0.0,0.67,0.72,0.73,0.81,0.9,0.75,0.19,0.883
10549,10549,A596,S7,0.08,0.61,0.0,0.17,0.18,0.3,0.2,0.72,1.0,0.0,0.836
10550,10550,A596,S8,0.23,0.95,0.0,0.44,0.55,0.55,0.53,0.95,0.67,0.12,0.866
10551,10551,A596,S9,0.38,0.61,1.0,1.0,1.0,0.96,1.0,0.86,0.83,1.0,0.915
10552,10552,A596,S10,0.54,0.95,0.2,0.64,0.59,0.7,0.57,1.0,0.42,0.25,0.906
10553,10553,A596,S11,0.69,0.77,0.0,0.33,0.32,0.4,0.31,0.93,0.67,0.12,0.875
10554,10554,A596,S12,0.85,0.91,0.0,0.42,0.43,0.52,0.47,0.93,0.5,0.19,0.888
10555,10555,A596,S13,1.0,0.8,0.0,0.36,0.38,0.44,0.38,0.94,0.58,0.06,0.886
10556,10556,A597,S1,0.94,0.76,0.0,0.59,0.47,0.29,0.23,0.95,0.45,0.14,0.99
10557,10557,A597,S2,0.88,0.96,1.0,1.0,0.75,0.4,0.45,0.85,0.71,1.0,1.0
10558,10558,A597,S3,0.81,0.72,0.75,0.52,0.42,0.18,0.2,1.0,0.35,0.29,0.865
10559,10559,A597,S4,0.75,0.76,0.0,0.59,0.38,0.34,0.25,0.96,0.39,0.0,0.887
10560,10560,A597,S5,0.69,0.89,0.0,0.78,0.61,0.47,0.31,0.86,0.68,0.43,0.905
10561,10561,A597,S6,0.62,0.59,0.0,0.3,0.26,0.11,0.12,0.84,0.68,0.0,0.825
10562,10562,A597,S7,0.56,0.63,0.25,0.37,0.34,0.12,0.13,0.91,0.55,0.29,0.851
10563,10563,A597,S8,0.5,0.7,0.0,0.41,0.39,0.19,0.2,0.99,0.39,0.14,0.876
10564,10564,A597,S9,0.44,0.98,0.0,0.78,0.71,0.62,0.63,0.85,0.71,0.14,0.905
10565,10565,A597,S10,0.38,0.7,0.25,0.41,0.36,0.18,0.19,0.97,0.32,0.29,0.86
10566,10566,A597,S11,0.31,0.74,0.5,0.44,0.4,0.2,0.25,0.87,0.61,0.29,0.87
10567,10567,A597,S12,0.25,0.7,0.0,0.37,0.34,0.2,0.21,0.97,0.48,0.29,0.858
10568,10568,A597,S13,0.19,0.72,0.0,0.33,0.36,0.29,0.22,0.95,0.42,0.29,0.895
10569,10569,A597,S14,0.12,0.67,0.0,0.3,0.31,0.29,0.19,0.93,0.42,0.0,0.894
10570,10570,A597,S15,0.06,0.72,0.25,0.33,0.33,0.18,0.22,0.95,0.45,0.29,0.874
10571,10571,A597,S16,0.0,0.59,0.0,0.11,0.16,0.13,0.15,0.8,0.81,0.14,0.874
10572,10572,A597,S17,0.06,0.76,0.0,0.59,0.47,0.29,0.23,0.95,0.45,0.14,0.99
10573,10573,A597,S18,0.12,0.96,1.0,1.0,0.75,0.4,0.45,0.85,0.71,1.0,1.0
10574,10574,A597,S19,0.19,0.72,0.75,0.52,0.42,0.18,0.2,1.0,0.35,0.29,0.865
10575,10575,A597,S20,0.25,0.76,0.0,0.59,0.38,0.34,0.25,0.96,0.39,0.0,0.887
10576,10576,A597,S21,0.31,0.89,0.0,0.78,0.61,0.47,0.31,0.86,0.68,0.43,0.905
10577,10577,A597,S22,0.38,0.59,0.0,0.3,0.26,0.11,0.12,0.84,0.68,0.0,0.825
10578,10578,A597,S23,0.44,0.63,0.25,0.37,0.34,0.12,0.13,0.91,0.55,0.29,0.851
10579,10579,A597,S24,0.5,0.7,0.0,0.41,0.39,0.19,0.2,0.99,0.39,0.14,0.876
10580,10580,A597,S25,0.56,0.8,0.0,0.52,0.47,0.39,0.3,0.91,0.52,0.14,0.901
10581,10581,A597,S26,0.62,0.59,0.25,0.22,0.23,0.14,0.14,0.85,0.61,0.14,0.877
10582,10582,A597,S27,0.69,0.93,0.0,0.48,0.52,0.66,0.65,0.77,0.81,0.29,0.904
10583,10583,A597,S28,0.75,0.89,0.25,0.67,0.78,0.69,0.59,0.82,0.87,0.29,0.89
10584,10584,A597,S29,0.81,0.7,0.0,0.41,0.38,0.29,0.19,0.98,0.32,0.29,0.868
10585,10585,A597,S30,0.88,0.59,0.25,0.85,1.0,1.0,1.0,0.65,1.0,0.57,0.889
10586,10586,A597,S31,0.94,0.8,0.0,0.41,0.41,0.38,0.34,0.93,0.45,0.14,0.876
10587,10587,A597,S32,1.0,0.85,0.0,0.56,0.49,0.34,0.28,0.9,0.48,0.43,0.903
10588,10588,A598,S1,0.87,0.96,0.0,0.69,0.58,0.61,0.38,0.98,0.57,0.56,0.915
10589,10589,A598,S2,0.73,0.72,0.0,1.0,0.91,0.78,0.7,0.9,0.71,1.0,0.944
10590,10590,A598,S3,0.6,0.91,0.0,0.69,0.76,0.56,0.6,0.94,0.5,0.17,0.997
10591,10591,A598,S4,0.47,0.81,0.0,0.42,0.39,0.27,0.29,0.95,0.64,0.17,1.0
10592,10592,A598,S5,0.33,0.96,0.0,0.72,0.64,0.67,0.66,0.93,0.57,0.39,0.899
10593,10593,A598,S6,0.2,0.94,0.0,0.36,0.44,0.53,0.56,1.0,0.29,0.11,0.91
10594,10594,A598,S7,0.07,0.96,0.0,0.69,0.58,0.61,0.38,0.98,0.57,0.56,0.915
10595,10595,A598,S8,0.07,0.72,0.0,1.0,0.91,0.78,0.7,0.9,0.71,1.0,0.944
10596,10596,A598,S9,0.2,0.91,0.0,0.69,0.76,0.56,0.6,0.94,0.5,0.17,0.997
10597,10597,A598,S10,0.33,0.81,0.0,0.42,0.39,0.27,0.29,0.95,0.64,0.17,1.0
10598,10598,A598,S11,0.47,0.6,0.0,0.92,1.0,1.0,1.0,0.81,0.79,0.39,0.92
10599,10599,A598,S12,0.6,0.83,0.0,0.36,0.39,0.37,0.37,0.93,0.5,0.22,0.898
10600,10600,A598,S13,0.73,0.6,0.0,0.11,0.15,0.21,0.18,0.67,1.0,0.17,0.863
10601,10601,A598,S14,0.87,0.74,1.0,0.17,0.34,0.38,0.35,0.9,0.64,0.06,0.895
10602,10602,A598,S15,1.0,0.77,0.0,0.22,0.29,0.39,0.34,0.92,0.64,0.11,0.89
10603,10603,A599,S1,0.83,0.88,0.5,0.84,0.81,0.76,0.56,0.87,1.0,1.0,0.993
10604,10604,A599,S2,0.67,0.73,0.0,0.32,0.35,0.43,0.4,0.93,1.0,0.12,1.0
10605,10605,A599,S3,0.5,0.92,0.0,0.68,0.57,0.55,0.4,0.95,0.67,0.25,0.884
10606,10606,A599,S4,0.33,0.88,0.0,0.95,0.74,0.6,0.59,0.99,0.56,0.5,0.883
10607,10607,A599,S5,0.17,1.0,0.0,0.79,0.73,0.6,0.47,1.0,0.56,0.38,0.904
10608,10608,A599,S6,0.0,0.85,0.5,0.53,0.47,0.67,0.44,0.95,0.78,0.5,0.892
10609,10609,A599,S7,0.17,0.69,0.5,1.0,1.0,1.0,0.81,0.94,0.56,0.5,0.928
10610,10610,A599,S8,0.33,1.0,0.0,0.58,0.61,0.55,0.61,1.0,0.33,0.62,0.897
10611,10611,A599,S9,0.5,0.96,1.0,0.63,0.62,0.52,1.0,0.91,0.78,0.25,0.88
10612,10612,A599,S10,0.67,0.96,0.5,0.84,0.76,0.67,0.48,0.97,0.67,0.75,0.972
10613,10613,A599,S11,0.83,0.88,0.0,0.68,0.52,0.5,0.37,0.96,0.67,0.25,0.884
10614,10614,A599,S12,1.0,0.69,0.5,0.47,0.39,0.26,0.28,0.87,0.89,0.25,0.864
10615,10615,A600,S1,0.92,0.51,0.0,0.0,0.01,0.02,0.04,0.34,1.0,0.0,0.757
10616,10616,A600,S2,0.85,0.65,0.0,0.74,0.85,0.82,0.74,0.98,0.42,1.0,1.0
10617,10617,A600,S3,0.77,0.51,0.0,1.0,0.94,1.0,0.9,1.0,0.25,0.77,0.929
10618,10618,A600,S4,0.69,0.51,1.0,0.88,1.0,0.9,0.88,0.89,0.5,0.69,0.947
10619,10619,A600,S5,0.62,1.0,0.0,0.47,0.43,0.43,0.43,0.88,0.75,0.31,0.903
10620,10620,A600,S6,0.54,0.57,0.0,0.82,0.88,0.93,1.0,0.95,0.42,0.31,0.918
10621,10621,A600,S7,0.46,0.81,0.0,0.65,0.71,0.68,0.7,0.99,0.33,0.62,0.923
10622,10622,A600,S8,0.38,0.78,0.0,0.47,0.62,0.77,0.78,0.99,0.33,0.38,0.92
10623,10623,A600,S9,0.31,0.65,0.0,0.65,0.76,0.66,0.83,0.95,0.33,0.46,0.917
10624,10624,A600,S10,0.23,0.97,0.0,0.38,0.48,0.38,0.54,0.9,0.83,0.54,0.89
10625,10625,A600,S11,0.15,0.65,0.0,0.82,0.92,0.7,0.78,0.97,0.33,0.62,0.926
10626,10626,A600,S12,0.08,0.89,0.0,0.24,0.25,0.41,0.42,0.81,0.92,0.38,0.885
10627,10627,A600,S13,0.0,0.76,0.0,0.71,0.74,0.71,0.6,0.97,0.42,0.54,0.925
10628,10628,A600,S14,0.08,0.51,0.0,0.0,0.01,0.02,0.04,0.34,1.0,0.0,0.757
10629,10629,A600,S15,0.15,0.65,0.0,0.74,0.85,0.82,0.74,0.98,0.42,1.0,1.0
10630,10630,A600,S16,0.23,0.51,0.0,1.0,0.94,1.0,0.9,1.0,0.25,0.77,0.929
10631,10631,A600,S17,0.31,0.51,1.0,0.88,1.0,0.9,0.88,0.89,0.5,0.69,0.947
10632,10632,A600,S18,0.38,1.0,0.0,0.47,0.43,0.43,0.43,0.88,0.75,0.31,0.903
10633,10633,A600,S19,0.46,0.57,0.0,0.82,0.88,0.93,1.0,0.95,0.42,0.31,0.918
10634,10634,A600,S20,0.54,0.81,0.0,0.65,0.71,0.68,0.7,0.99,0.33,0.62,0.923
10635,10635,A600,S21,0.62,0.78,0.0,0.47,0.62,0.77,0.78,0.99,0.33,0.38,0.92
10636,10636,A600,S22,0.69,0.65,0.0,0.65,0.76,0.66,0.83,0.95,0.33,0.46,0.917
10637,10637,A600,S23,0.77,0.97,0.0,0.38,0.48,0.38,0.54,0.9,0.83,0.54,0.89
10638,10638,A600,S24,0.85,0.65,0.0,0.82,0.92,0.7,0.78,0.97,0.33,0.62,0.926
10639,10639,A600,S25,0.92,0.89,0.0,0.24,0.25,0.41,0.42,0.81,0.92,0.38,0.885
10640,10640,A600,S26,1.0,0.76,0.0,0.71,0.74,0.71,0.6,0.97,0.42,0.54,0.925
10641,10641,A601,S1,0.88,0.86,1.0,0.39,0.35,0.47,0.29,1.0,0.77,0.5,0.898
10642,10642,A601,S2,0.75,0.7,1.0,0.21,0.21,0.27,0.18,0.91,0.77,0.12,0.893
10643,10643,A601,S3,0.62,0.56,0.0,0.1,0.12,0.12,0.08,0.75,1.0,0.12,0.877
10644,10644,A601,S4,0.5,0.7,1.0,0.79,0.78,0.85,0.57,0.92,0.77,0.62,0.923
10645,10645,A601,S5,0.38,0.62,1.0,1.0,1.0,0.86,1.0,0.67,1.0,0.38,0.921
10646,10646,A601,S6,0.25,0.56,0.0,0.89,0.86,1.0,0.7,0.88,0.85,0.25,0.92
10647,10647,A601,S7,0.12,0.63,0.0,0.2,0.19,0.17,0.11,0.87,0.85,0.12,0.887
10648,10648,A601,S8,0.0,0.82,0.0,0.3,0.35,0.41,0.24,0.99,0.69,0.5,0.906
10649,10649,A601,S9,0.12,0.76,0.0,0.23,0.3,0.34,0.21,0.96,0.77,0.5,0.908
10650,10650,A601,S10,0.25,0.7,1.0,0.84,0.79,0.88,0.75,0.8,0.85,0.38,0.914
10651,10651,A601,S11,0.38,0.96,0.0,0.48,0.57,0.6,0.41,0.96,0.77,0.62,0.905
10652,10652,A601,S12,0.5,0.99,0.0,0.41,0.49,0.63,0.38,0.94,0.77,0.38,0.913
10653,10653,A601,S13,0.62,0.69,0.0,0.2,0.25,0.23,0.16,0.92,0.85,0.38,0.896
10654,10654,A601,S14,0.75,0.56,0.0,0.15,0.13,0.11,0.1,0.68,1.0,0.12,0.827
10655,10655,A601,S15,0.88,0.9,0.0,0.61,0.62,0.65,0.51,0.9,0.92,1.0,0.942
10656,10656,A601,S16,1.0,0.68,0.0,0.15,0.18,0.21,0.16,0.92,0.77,0.62,0.966
10657,10657,A602,S1,0.75,0.62,0.0,1.0,1.0,1.0,0.93,0.98,0.86,0.86,0.907
10658,10658,A602,S2,0.5,0.62,0.0,0.31,0.22,0.22,0.23,0.82,0.71,1.0,0.948
10659,10659,A602,S3,0.25,0.9,0.0,0.5,0.57,0.42,0.53,0.99,0.86,0.29,0.883
10660,10660,A602,S4,0.0,0.82,0.0,1.0,0.8,0.66,0.99,0.85,1.0,0.29,0.9
10661,10661,A602,S5,0.25,0.7,1.0,0.35,0.31,0.23,0.32,0.92,0.71,0.14,0.882
10662,10662,A602,S6,0.5,0.88,0.0,0.81,0.68,0.63,1.0,0.98,0.86,0.43,0.952
10663,10663,A602,S7,0.75,0.75,0.0,0.54,0.36,0.26,0.31,0.98,0.71,0.86,1.0
10664,10664,A602,S8,1.0,0.88,0.0,0.65,0.75,0.64,0.72,1.0,0.57,0.43,0.909
10665,10665,A603,S1,0.9,0.96,0.2857142857142857,0.44,0.49,0.41,0.35,1.0,0.4,1.0,0.946
10666,10666,A603,S2,0.81,0.61,0.0,0.15,0.13,0.1,0.12,0.78,0.8,0.06,0.968
10667,10667,A603,S3,0.71,0.54,0.0,0.03,0.06,0.04,0.07,0.55,0.95,0.0,1.0
10668,10668,A603,S4,0.62,0.91,0.2857142857142857,0.49,0.44,0.37,0.24,0.96,0.4,0.25,0.898
10669,10669,A603,S5,0.52,0.91,0.1428571428571428,0.46,0.42,0.43,0.28,0.94,0.5,0.31,0.898
10670,10670,A603,S6,0.43,0.74,0.0,0.26,0.25,0.43,0.19,0.91,0.55,0.06,0.857
10671,10671,A603,S7,0.33,0.83,0.1428571428571428,0.54,0.62,0.69,0.48,0.93,0.5,0.06,0.899
10672,10672,A603,S8,0.24,0.91,0.1428571428571428,0.51,0.47,0.44,0.26,0.98,0.45,0.25,0.917
10673,10673,A603,S9,0.14,0.83,0.1428571428571428,0.38,0.4,0.32,0.21,0.95,0.35,0.12,0.864
10674,10674,A603,S10,0.05,0.87,0.1428571428571428,0.44,0.37,0.35,0.23,0.94,0.5,0.31,0.901
10675,10675,A603,S11,0.05,0.8,0.0,0.59,0.6,0.65,0.58,0.83,0.75,0.06,0.87
10676,10676,A603,S12,0.14,0.63,0.0,0.15,0.16,0.18,0.1,0.78,0.75,0.0,0.828
10677,10677,A603,S13,0.24,0.7,0.1428571428571428,0.28,0.28,0.19,0.15,0.9,0.6,0.12,0.833
10678,10678,A603,S14,0.33,0.72,0.0,0.23,0.24,0.41,0.15,0.9,0.6,0.0,0.841
10679,10679,A603,S15,0.43,0.7,0.1428571428571428,0.26,0.28,0.19,0.15,0.9,0.6,0.12,0.829
10680,10680,A603,S16,0.52,0.91,0.0,0.36,0.4,0.49,0.3,0.94,0.5,0.0,0.882
10681,10681,A603,S17,0.62,0.54,0.1428571428571428,1.0,1.0,1.0,1.0,0.65,1.0,0.31,0.878
10682,10682,A603,S18,0.71,0.83,1.0,0.64,0.7,0.54,0.75,0.72,0.9,0.12,0.862
10683,10683,A603,S19,0.81,0.8,0.5714285714285714,0.31,0.34,0.21,0.29,0.96,0.35,0.0,0.823
10684,10684,A603,S20,0.9,0.93,0.7142857142857143,0.38,0.45,0.32,0.39,1.0,0.25,0.06,0.842
10685,10685,A603,S21,1.0,0.96,0.1428571428571428,0.46,0.47,0.47,0.38,0.87,0.5,0.06,0.857
10686,10686,A604,S1,0.86,0.6,1.0,1.0,1.0,1.0,1.0,0.94,0.67,0.75,0.971
10687,10687,A604,S2,0.71,0.83,0.0,0.41,0.33,0.46,0.38,0.98,0.67,0.62,1.0
10688,10688,A604,S3,0.57,0.71,0.0,0.81,0.78,0.84,0.82,0.9,0.67,0.62,0.907
10689,10689,A604,S4,0.43,0.89,0.0,0.52,0.48,0.45,0.37,1.0,0.5,1.0,0.889
10690,10690,A604,S5,0.29,0.89,0.0,0.48,0.36,0.45,0.41,0.93,0.75,0.62,0.896
10691,10691,A604,S6,0.14,0.74,0.0,0.89,0.85,0.82,0.81,0.96,0.5,0.12,0.92
10692,10692,A604,S7,0.0,0.8,0.0,0.33,0.36,0.34,0.32,0.91,0.67,0.38,0.871
10693,10693,A604,S8,0.14,0.83,0.0,0.37,0.33,0.42,0.4,0.97,0.5,0.25,0.871
10694,10694,A604,S9,0.29,0.89,0.0,0.41,0.46,0.52,0.46,0.97,0.33,0.12,0.892
10695,10695,A604,S10,0.43,0.8,1.0,0.74,0.8,0.66,0.74,0.98,0.5,0.5,0.918
10696,10696,A604,S11,0.57,1.0,1.0,0.48,0.51,0.45,0.55,0.9,0.67,0.38,0.892
10697,10697,A604,S12,0.71,0.8,0.0,0.44,0.38,0.37,0.34,0.96,0.5,0.12,0.892
10698,10698,A604,S13,0.86,0.6,0.0,0.19,0.19,0.21,0.17,0.69,1.0,0.5,0.868
10699,10699,A604,S14,1.0,0.66,0.0,0.63,0.75,0.78,0.99,0.9,0.75,0.62,0.9
10700,10700,A605,S1,0.92,0.72,0.0,0.2,0.24,0.34,0.3,0.83,0.62,0.08,0.992
10701,10701,A605,S2,0.84,0.96,1.0,0.54,0.51,0.4,0.68,0.9,0.42,1.0,1.0
10702,10702,A605,S3,0.76,0.8,0.0,0.34,0.33,0.32,0.37,0.88,0.5,0.46,0.875
10703,10703,A605,S4,0.68,0.91,0.0,0.26,0.33,0.73,0.58,1.0,0.12,0.23,0.881
10704,10704,A605,S5,0.6,0.93,0.0,0.4,0.46,0.47,0.5,0.98,0.25,0.15,0.909
10705,10705,A605,S6,0.52,0.99,0.3333333333333333,0.49,0.54,0.44,0.53,0.96,0.25,0.23,0.909
10706,10706,A605,S7,0.44,0.96,0.0,0.4,0.41,0.63,0.68,0.96,0.25,0.23,0.894
10707,10707,A605,S8,0.36,0.86,0.6666666666666666,0.77,0.71,0.65,0.56,0.89,0.5,0.38,0.919
10708,10708,A605,S9,0.28,0.88,0.0,0.4,0.42,0.5,0.48,0.95,0.21,0.31,0.876
10709,10709,A605,S10,0.2,0.8,0.0,0.4,0.42,0.37,0.43,0.92,0.38,0.23,0.885
10710,10710,A605,S11,0.12,0.99,0.0,0.63,0.58,0.76,0.49,0.98,0.17,0.31,0.902
10711,10711,A605,S12,0.04,0.67,0.3333333333333333,0.74,0.69,1.0,0.97,0.93,0.46,0.46,0.896
10712,10712,A605,S13,0.04,0.91,0.0,0.43,0.46,0.5,0.54,0.96,0.33,0.15,0.901
10713,10713,A605,S14,0.12,0.91,0.3333333333333333,0.31,0.36,0.55,0.62,0.94,0.38,0.23,0.878
10714,10714,A605,S15,0.2,0.86,0.0,0.29,0.36,0.45,0.47,0.97,0.29,0.23,0.892
10715,10715,A605,S16,0.28,0.93,0.0,0.43,0.43,0.76,0.76,0.98,0.17,0.31,0.889
10716,10716,A605,S17,0.36,0.57,0.3333333333333333,1.0,1.0,1.0,1.0,0.69,0.92,0.46,0.923
10717,10717,A605,S18,0.44,0.93,0.3333333333333333,0.51,0.46,0.55,0.42,0.98,0.21,0.38,0.885
10718,10718,A605,S19,0.52,0.91,0.0,0.57,0.58,0.89,0.63,0.9,0.5,0.31,0.931
10719,10719,A605,S20,0.6,0.83,0.0,0.2,0.31,0.35,0.57,0.95,0.29,0.0,0.895
10720,10720,A605,S21,0.68,0.96,0.0,0.4,0.41,0.5,0.6,0.95,0.25,0.23,0.888
10721,10721,A605,S22,0.76,0.86,0.3333333333333333,0.57,0.52,0.69,0.84,0.88,0.54,0.46,0.892
10722,10722,A605,S23,0.84,0.57,0.0,0.06,0.1,0.19,0.17,0.62,1.0,0.0,0.86
10723,10723,A605,S24,0.92,0.78,0.0,0.14,0.22,0.48,0.43,0.91,0.38,0.15,0.893
